run_id,config_id,gfm_deployment,event_type,dP_mw,P_dg_pre,P_head_mw,soc,mu_I_ana,mu_I_emt,mu_P_ana,f_nadir_ana,f_nadir_emt,rocof_ana,rocof_emt,v_min_emt,i_peak_pu,eps_f,eps_V,secure_flag,wallclock_s,solver,dt,platform,ok,beyond_platform,insecure_because,f_nadir_andes,f_ss_andes,df_ss_andes,df_ss_ana,rocof_andes_window,rocof_andes_device,v_min_andes,v_max_andes,mu_I_andes,mu_I_andes_unit,mu_I_cont_andes,mu_I_cont_andes_unit,mu_P_andes,mu_P_andes_unit,n_units_saturated,dP_delivered_mw,p_gfm_pre_mw,settled,t_reached_s,pflow_converged,tds_converged,mu_P_ana_headroom_only,no_equilibrium,dP_critical_ana_mw,error
pdgoff_001,G0,6gfm,gen_trip,0.0,0.0,3.414,,0.0699156427654502,,0.15159045725646123,,,,,,0.8903508182381356,,,True,21.918,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.99096503294525,59.99998195471838,-1.8045281620970854e-05,-0.0,0.13405133199291241,0.007946737768408879,0.9664356272858388,0.9999424026376638,0.4451754091190678,G4,0.7419590151984463,G4,0.21482735135077666,G1,0,2.485842411370509e-05,0.6101075789879031,True,7.999999999999988,True,True,0.0,False,3.414,
pdgoff_002,G0,6gfm,gen_trip,1.4,1.4,3.414,,0.06991564276545018,,0.23246951219512185,,,,,,1.7320111624533292,,,False,26.326,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.8387 < 59.0; rocof 2.3305 > 2.0; v_min 0.8914 < 0.9,58.83870261745988,59.037241919778424,-0.962758080221576,-0.9627727856225929,2.3305483129947966,0.1212597880641832,0.8914416606695326,0.9999567769854618,0.8660055812266646,G4,1.4433426353777745,G4,0.4049058725592631,G6,0,1.3999761717783414,-0.7898117346443841,True,7.999999999999988,True,True,0.41007615700058575,False,3.414,
pdgoff_003,G0,6gfm,gen_trip,0.7,0.7,3.414,,0.06991564276545019,,0.18351383874849575,,,,,,1.304938077995803,,,True,23.274,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.43256149522348,59.518600235011974,-0.4813997649880264,-0.48138639281129647,1.1390724864087567,0.05873707646344229,0.9396237855493937,0.9999297511540765,0.6524690389979015,G4,1.087448398329836,G4,0.2760389803665986,G4,0,0.7000184197114534,-0.08987578926554367,True,7.999999999999988,True,True,0.20503807850029288,False,3.414,
pdgoff_004,G0,6gfm,gen_trip,1.0499999999999998,1.0499999999999998,3.414,,0.06991564276545018,,0.20511096166778742,,,,,,1.518174812305967,,,True,25.68,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.13714781688482,59.277917352756106,-0.7220826472438944,-0.7220795892169445,1.7319938788495877,0.08991875272479302,0.9156491389923098,0.999941872349488,0.7590874061529835,G4,1.2651456769216394,G4,0.3329400487435994,G4,0,1.050002742567656,-0.43984970788196165,True,7.999999999999988,True,True,0.3075571177504393,False,3.414,
pdgoff_005,G0,6gfm,gen_trip,1.2249999999999999,1.2249999999999999,3.414,,0.06991564276545019,,0.21793497677742044,,,,,,1.624973631401091,,,False,25.828,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9884 < 59.0; rocof 2.0304 > 2.0,58.9883533799773,59.15757872263787,-0.8424212773621278,-0.8424261874197686,2.030353511715321,0.105572269607846,0.9035824439793642,0.9999493257679065,0.8124868157005455,G4,1.3541446928342424,G4,0.3666800483122526,G4,0,1.2249907666653792,-0.6148322043401462,True,7.999999999999988,True,True,0.35881663737551256,False,3.414,
pdgoff_006,G0,6gfm,gen_trip,1.1374999999999997,1.1374999999999997,3.414,,0.06991564276545019,,0.21132859864888268,,,,,,1.571585923576964,,,True,25.946,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.06285006224021,59.21774780947013,-0.7822521905298672,-0.7822528883183566,1.8809814513317649,0.09774190783467201,0.9096166095597371,0.9999455993338359,0.785792961788482,G4,1.3096549363141368,G4,0.3493036199995383,G4,0,1.1374970855937296,-0.5273413269170933,True,7.999999999999988,True,True,0.33318687756297594,False,3.414,
pdgoff_007,G0,6gfm,gen_trip,1.18125,1.18125,3.414,,0.06991564276545019,,0.21458095154339982,,,,,,1.5982536305010588,,,True,25.794,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.0256296161119,59.187663218349854,-0.8123367816501457,-0.8123395378690628,1.9556163761071377,0.10165633485247957,0.9066053367566118,0.999947462619649,0.7991268152505294,G4,1.331878025417549,G4,0.35785947039989285,G4,0,1.1812439964675066,-0.5710868583056516,True,7.999999999999988,True,True,0.3460017574692443,False,3.414,
pdgoff_008,G0,6gfm,gen_trip,1.203125,1.203125,3.414,,0.06991564276545019,,0.21624495945407005,,,,,,1.6116128755481274,,,True,26.216,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.006997687756424,59.1726209571004,-0.8273790428996008,-0.8273828626444157,1.992971783458491,0.10361410486212515,0.9050942294096785,0.9999483942109652,0.8058064377740637,G4,1.3430107296234395,G4,0.36223590951424295,G4,0,1.203117401200072,-0.5929595545013148,True,7.999999999999988,True,True,0.3524091974223785,False,3.414,
pdgoff_009,G0,6gfm,gen_trip,1.2140624999999998,1.2140624999999998,3.414,,0.06991564276545018,,0.21708667897417638,,,,,,1.618293070596543,,,False,25.921,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9977 < 59.0; rocof 2.0117 > 2.0,58.99767710659709,59.16509983645087,-0.8349001635491291,-0.8349045250320921,2.011659300128903,0.10459313769209089,0.9043384209487165,0.9999488599937384,0.8091465352982715,G4,1.3485775588304525,G4,0.3644494191079922,G4,0,1.214054088924957,-0.6038958852264733,True,7.999999999999988,True,True,0.35561291739894546,False,3.414,
pdgoff_010,G0,6gfm,gen_trip,0.27999999999999997,0.27999999999999997,3.414,,0.0699156427654502,,0.16292735042735043,,,,,,1.0504482603849887,,,True,21.451,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.78152288139676,59.807427512999396,-0.1925724870006036,-0.19255455712451855,0.43868302553681676,0.021895168471332507,0.966158241428634,0.9999373447649654,0.5252241301924944,G4,0.8753735503208241,G4,0.22175964916028917,G4,0,0.2800254351129717,0.3301085333272857,True,7.999999999999988,True,True,0.08201523140011716,False,3.414,
pdgoff_011,G0,6gfm,gen_trip,0.5599999999999999,0.5599999999999999,3.414,,0.06991564276545019,,0.17609699769053117,,,,,,1.2198603099337546,,,True,23.245,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.549885493977456,59.61487545041392,-0.3851245495860809,-0.3851091142490371,0.9035494700741827,0.04633709036792341,0.9491515299900889,0.9999322832148386,0.6099301549668773,G4,1.016550258278129,G4,0.25648311398684404,G4,0,0.5600217006266154,0.050117085544520434,True,7.999999999999988,True,True,0.1640304628002343,False,3.414,
pdgoff_012,G0,6gfm,gen_trip,0.8399999999999999,0.8399999999999999,3.414,,0.06991564276545019,,0.19158291457286428,,,,,,1.3901410517666568,,,True,23.866,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.31473054070186,59.42232616630704,-0.5776738336929625,-0.5776636713735556,1.37573513088725,0.0711854832214242,0.9300670942078485,0.9999329152420473,0.6950705258833284,G4,1.158450876472214,G4,0.2973078718809117,G4,0,0.8400134429676975,-0.22986676478247753,True,7.999999999999988,True,True,0.24604569420035144,False,3.414,
pdgoff_013,G0,6gfm,gen_trip,1.1199999999999999,1.1199999999999999,3.414,,0.06991564276545018,,0.21005509641873268,,,,,,1.5609012695212634,,,True,25.978,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.077723611930146,59.229781678916176,-0.7702183210838243,-0.7702182284980742,1.8511547968790194,0.09617678860974753,0.9108240458590833,0.9999448539809737,0.7804506347606317,G4,1.3007510579343862,G4,0.345952762334951,G4,0,1.1199982736744913,-0.5098430623947952,True,7.999999999999988,True,True,0.3280609256004686,False,3.414,
