p_head_basis,eps_case,dAbar_2to6_pct,dAbar_5to6_pct,dAraw_2to6_pct,dAraw_5to6_pct,dZavg_2to6_pct,dZmax_2to6_pct
bess_mw,eps_numerical,10.423311259685208,7.959666287520162,120.84662251937037,17.774181404567436,-46.842210693899645,-30.687830687830676
bess_mw,eps_x005,-8.200739862263651,-3.4321022859432393,83.5985202754727,5.346797506243739,-46.842210693899645,-30.687830687830676
bess_mw,eps_x010,-13.212487667766704,-3.9707046128101164,73.57502466446664,4.759231331479885,-46.842210693899645,-30.687830687830676
bess_mw,eps_x015,-15.5446665685111,-4.221801325141739,68.91066686297782,4.485307645299952,-46.842210693899645,-30.687830687830676
inverter_mva,eps_numerical,10.870337889925153,8.287654650923205,131.81593271233197,18.59959947005787,-46.842210693899645,-30.687830687830676
inverter_mva,eps_x005,-8.583049190958869,-3.570021871616913,91.14134691783033,5.612748007144797,-46.842210693899645,-30.687830687830676
inverter_mva,eps_x010,-13.59388424645015,-4.106422647452678,80.66432101384493,5.025267214670093,-46.842210693899645,-30.687830687830676
inverter_mva,eps_x015,-15.943929602746486,-4.357627487163718,75.75067173168084,4.7501408074105855,-46.842210693899645,-30.687830687830676
