soc,hold_time_h,dP_mw,P_head_total_mw,mu_P_aggregate,mu_P_binding_unit,kappa,df_ss_hz_unconstrained,secure_flag
0.45,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.45,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.45,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.475,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.475,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.475,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.475,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.475,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.475,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.5,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.5,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.5,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.5,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.5,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.5,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.525,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.525,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.525,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.525,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.525,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.525,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.55,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.55,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.55,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.55,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.55,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.55,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.575,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.575,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.575,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.575,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.575,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.575,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.6,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.6,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.6,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.6,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.6,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.6,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.625,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.625,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.625,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.625,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.625,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.625,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.65,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.65,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.65,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.65,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.65,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.65,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.675,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.675,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.675,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.675,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.675,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.675,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.7,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.7,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.7,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.7,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.7,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.7,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.725,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.725,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.725,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.725,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.725,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.725,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.75,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.75,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.75,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.75,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.75,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.75,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.775,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.775,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.775,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.775,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.775,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.775,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.8,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.8,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.8,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.8,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.8,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.8,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.825,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.825,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.825,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.825,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.825,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.825,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.85,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.85,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.85,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.85,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.85,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.85,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.875,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.875,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.875,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.875,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.875,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.875,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.9,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.9,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.9,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.9,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.9,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.9,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.925,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.925,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.925,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.925,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.925,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.925,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.95,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.95,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.95,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.95,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.95,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.95,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.975,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
0.975,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
0.975,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
0.975,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
0.975,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
0.975,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
1.0,0.08333333333333333,0.5,3.4139999999999997,0.1464557703573521,0.1528277915415226,6.827999999999999,0.3438474234366403,True
1.0,0.08333333333333333,1.0,3.4139999999999997,0.2929115407147042,0.3056555830830452,3.4139999999999997,0.6876948468732806,True
1.0,0.08333333333333333,2.0,3.4139999999999997,0.5858230814294084,0.6113111661660904,1.7069999999999999,1.3753896937465613,True
1.0,0.08333333333333333,3.0,3.4139999999999997,0.8787346221441126,0.9169667492491355,1.138,2.0630845406198417,True
1.0,0.08333333333333333,5.0,3.4139999999999997,1.4645577035735209,1.528277915415226,0.6828,3.438474234366403,False
1.0,0.08333333333333333,8.0,3.4139999999999997,2.3432923257176337,2.4452446646643615,0.42674999999999996,5.501558774986245,False
0.1,0.25,0.5,0.0,inf,inf,0.0,0.3438474234366403,False
0.1,0.25,1.0,0.0,inf,inf,0.0,0.6876948468732806,False
0.1,0.25,2.0,0.0,inf,inf,0.0,1.3753896937465613,False
0.1,0.25,3.0,0.0,inf,inf,0.0,2.0630845406198417,False
