pflow_converged,eig_ok,error,n_modes,n_free_angle,max_re_all,max_re,n_unstable,stable,zeta_min,f_at_zeta_min_hz,zeta_min_lf,f_at_zeta_min_lf_hz,f_worst_unstable_hz,wallclock_s,deployment,x_f_pu,droop_r,load_p2z,p_head_mw,config,kp_plim,kp_i,ki_i
True,True,,92,11,1.2229813128077678e-14,-1.6735334405506435,0,True,0.05477624675017867,77.18228256952321,0.6300498911946757,0.32828543423267836,,0.21,5gfm,0.15,0.05,0.0,,current,5.0,0.2,5.0
True,True,,92,11,1.9252966960394904e-15,-1.673377291087483,0,True,0.05510928683177239,77.33267265314522,0.6312846199526477,0.32718944985184456,,0.21,5gfm,0.15,0.05,1.0,,current,5.0,0.2,5.0
True,True,,92,11,3.482557117932792e-10,-1.1399634300529042,0,True,0.03257599639502251,47.92202842987085,0.4167471501525788,0.3957427988939977,,0.21,5gfm,0.2,0.02,0.0,,current,5.0,0.2,5.0
True,True,,92,11,1.8571330881176945e-08,-1.1428142180866065,0,True,0.03419925554946286,48.100647905431124,0.4183150287496669,0.394932225816548,,0.21,5gfm,0.2,0.02,1.0,,current,5.0,0.2,5.0
True,True,,92,11,9.100972588166166e-16,-1.4640929304674795,0,True,0.05775642022815513,53.24442108687067,0.5284646904810634,0.37433256911984897,,0.46,5gfm,0.2,0.03,0.0,,current,5.0,0.2,5.0
True,True,,92,11,2.6058018956271214e-14,-1.4660131824602005,0,True,0.058652605407330534,53.415292897394664,0.5300114682460527,0.373304919979328,,0.2,5gfm,0.2,0.03,1.0,,current,5.0,0.2,5.0
True,True,,92,11,7.473042035054416e-15,-1.6758199876983555,0,True,0.07930982118297882,63.172804266386365,0.6301878691069387,0.3286146068583036,,0.2,5gfm,0.2,0.05,0.0,,current,5.0,0.2,5.0
True,True,,92,11,1.2679844113020078e-08,-1.675663630537522,0,True,0.0795673937279788,63.32029151143367,0.6314292130048026,0.32751174348926426,,0.2,5gfm,0.2,0.05,1.0,,current,5.0,0.2,5.0
True,True,,108,13,5.054542465301267,5.054542465301267,2,False,-0.005069514431877805,158.68286636152132,0.39746365633376607,0.415260295965373,158.68286636152132,0.2,6gfm,0.05,0.02,0.0,,current,5.0,0.2,5.0
True,True,,108,13,4.637129982875791,4.637129982875791,2,False,-0.00464592675219821,158.85187883613276,0.3988643320662366,0.414518221709349,158.85187883613276,0.2,6gfm,0.05,0.02,1.0,,current,5.0,0.2,5.0
True,True,,108,13,1.0147553866874481e-14,-0.05228765600352858,0,True,5.0303691423968714e-05,165.4319726753881,0.5149401079401561,0.3991839721224576,,0.2,6gfm,0.05,0.03,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.9829897047684806e-13,-0.42838640208384504,0,True,0.0004117240483211283,165.59588380664655,0.5163342259551112,0.3982258791123657,,0.47,6gfm,0.05,0.03,1.0,,current,5.0,0.2,5.0
True,True,,108,13,5.522866013989615e-10,-1.8138246725836695,0,True,0.007443508047871835,178.3023633617824,0.6358166083655685,0.3504377985085781,,0.2,6gfm,0.05,0.05,0.0,,current,5.0,0.2,5.0
True,True,,108,13,3.8549635140078355e-08,-1.8135816855840525,0,True,0.0077146663736602766,178.45658794145248,0.6369397208079637,0.3493531247304163,,0.2,6gfm,0.05,0.05,1.0,,current,5.0,0.2,5.0
True,True,,108,13,2.230453048904664e-14,-1.129075771832567,0,True,0.0025335043949108395,86.48427525975616,0.3967966066230742,0.4156939885311955,,0.2,6gfm,0.1,0.02,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.1995064444724993e-14,-1.1318093789362238,0,True,0.00331299209145586,86.64932700192452,0.3982047083961933,0.4149509872212051,,0.2,6gfm,0.1,0.02,1.0,,current,5.0,0.2,5.0
True,True,,108,13,9.640616897570647e-15,-1.5071228044226732,0,True,0.01459373153283028,92.53874320502756,0.5145023678812036,0.3997697526089348,,0.2,6gfm,0.1,0.03,0.0,,current,5.0,0.2,5.0
True,True,,108,13,2.823805504053454e-14,-1.5090821065787163,0,True,0.015172926085256708,92.69713032134361,0.5159061179868957,0.3988074595925544,,0.44,6gfm,0.1,0.03,1.0,,current,5.0,0.2,5.0
True,True,,108,13,8.922015070645223e-10,-1.8166737729577354,0,True,0.02894226836562708,103.90407825241459,0.6359246841089936,0.35088812060290087,,0.21,6gfm,0.1,0.05,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.3553677482092226e-08,-1.8164343228762898,0,True,0.029281933837728143,104.04860012350264,0.6370557776611576,0.34979536826048185,,0.21,6gfm,0.1,0.05,1.0,,current,5.0,0.2,5.0
True,True,,108,13,2.4583509459134715e-10,-1.1279899308746035,0,True,0.016047866730545694,61.289035803540926,0.39612586540070716,0.4161286851222329,,0.2,6gfm,0.15,0.02,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.3294167119492168e-09,-1.1307508182593256,0,True,0.017167629090897623,61.45265366141063,0.3975414364985686,0.4153847777823435,,0.2,6gfm,0.15,0.02,1.0,,current,5.0,0.2,5.0
True,True,,108,13,4.977270180549938e-15,-1.5075835025259399,0,True,0.0345286252174974,66.88253162855918,0.5140609555291749,0.4003588808104096,,0.2,6gfm,0.15,0.03,0.0,,current,5.0,0.2,5.0
True,True,,108,13,9.248937700122867e-15,-1.5095729635421025,0,True,0.03525526776288065,67.03894559744695,0.5154744402799376,0.39939236545309326,,0.45,6gfm,0.15,0.03,1.0,,current,5.0,0.2,5.0
True,True,,108,13,1.1022392828153232e-14,-1.81954437471216,0,True,0.05323685391764368,77.31987879272324,0.636033838388061,0.35134130237354005,,0.2,6gfm,0.15,0.05,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.8241563043021718e-14,-1.8193085104761142,0,True,0.053560564533171665,77.45896136433319,0.6371730089920602,0.35024036255257357,,0.2,6gfm,0.15,0.05,1.0,,current,5.0,0.2,5.0
True,True,,108,13,9.334307556902005e-15,-1.1268916379571978,0,True,0.030676869197444986,48.13821033704838,0.39545140399910506,0.41656438183814315,,0.2,6gfm,0.2,0.02,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.3108574700004575e-14,-1.1296800358816146,0,True,0.03217681041461363,48.30177285826253,0.3968744877340599,0.41581959006993524,,0.2,6gfm,0.2,0.02,1.0,,current,5.0,0.2,5.0
True,True,,108,13,6.201356971539377e-10,-1.5080385241456726,0,True,0.055411973842532124,53.39331153604926,0.5136158214004487,0.40095139013937114,,0.2,6gfm,0.2,0.03,0.0,,current,5.0,0.2,5.0
True,True,,108,13,1.1841654131885986e-08,-1.5100585876880914,0,True,0.056262493707977576,53.55015111562825,0.5150391448993368,0.3999806301614976,,0.45,6gfm,0.2,0.03,1.0,,current,5.0,0.2,5.0
True,True,,108,13,9.734054748292483e-10,-1.8224367946338593,0,True,0.07702802448485317,63.19503926502238,0.6361440934810388,0.3517973767235251,,0.2,6gfm,0.2,0.05,0.0,,current,5.0,0.2,5.0
True,True,,108,13,7.559068696217365e-15,-1.822204565262777,0,True,0.0772937943676228,63.33134950925867,0.6372914387258147,0.35068813830886847,,0.21,6gfm,0.2,0.05,1.0,,current,5.0,0.2,5.0
True,True,,47,5,9.475858078269111e-10,-1.100245088254982,0,True,0.07557270633001131,73.68572973800802,0.5625096107978845,0.25738025698454126,,0.2,2gfm,0.15,0.05,0.0,1.732,current,5.0,0.2,5.0
True,True,,47,5,9.475858078269111e-10,-1.100245088254982,0,True,0.07557270633001131,73.68572973800802,0.5625096107978845,0.25738025698454126,,0.2,2gfm,0.15,0.05,0.0,0.891,current,5.0,0.2,5.0
True,True,,47,5,9.475858078269111e-10,-1.100245088254982,0,True,0.07557270633001131,73.68572973800802,0.5625096107978845,0.25738025698454126,,0.2,2gfm,0.15,0.05,0.0,0.05,current,5.0,0.2,5.0
True,True,,92,11,1.2229813128077678e-14,-1.6735334405506435,0,True,0.05477624675017867,77.18228256952321,0.6300498911946757,0.32828543423267836,,0.47,5gfm,0.15,0.05,0.0,1.732,current,5.0,0.2,5.0
True,True,,92,11,1.2229813128077678e-14,-1.6735334405506435,0,True,0.05477624675017867,77.18228256952321,0.6300498911946757,0.32828543423267836,,0.2,5gfm,0.15,0.05,0.0,0.891,current,5.0,0.2,5.0
True,True,,92,11,1.2229813128077678e-14,-1.6735334405506435,0,True,0.05477624675017867,77.18228256952321,0.6300498911946757,0.32828543423267836,,0.2,5gfm,0.15,0.05,0.0,0.05,current,5.0,0.2,5.0
True,True,,108,13,1.1022392828153232e-14,-1.81954437471216,0,True,0.05323685391764368,77.31987879272324,0.636033838388061,0.35134130237354005,,0.2,6gfm,0.15,0.05,0.0,1.732,current,5.0,0.2,5.0
True,True,,108,13,1.1022392828153232e-14,-1.81954437471216,0,True,0.05323685391764368,77.31987879272324,0.636033838388061,0.35134130237354005,,0.2,6gfm,0.15,0.05,0.0,0.891,current,5.0,0.2,5.0
True,True,,108,13,1.1022392828153232e-14,-1.81954437471216,0,True,0.05323685391764368,77.31987879272324,0.636033838388061,0.35134130237354005,,0.2,6gfm,0.15,0.05,0.0,0.05,current,5.0,0.2,5.0
True,True,,47,5,12.543697003557298,12.543697003557298,2,False,-0.015482650683999928,128.92831655291187,0.5307566505935124,0.2838159244193224,128.92831655291187,0.2,2gfm,0.05,0.02,0.0,,A,1.0,0.2,5.0
True,True,,47,5,11.38002148776718,11.38002148776718,2,False,-0.014001176986648696,129.3469212735796,0.537908591733181,0.27231496704051855,129.3469212735796,0.47,2gfm,0.05,0.02,1.0,,A,1.0,0.2,5.0
True,True,,47,5,10.040665524388913,10.040665524388913,2,False,-0.012139042012317702,131.63343572544755,0.5570174480708131,0.2670781322737134,131.63343572544755,0.2,2gfm,0.05,0.03,0.0,,A,1.0,0.2,5.0
True,True,,47,5,8.940993719265606,8.940993719265606,2,False,-0.010776087034274103,132.04428631590625,0.5586873559323837,0.2579584660616104,132.04428631590625,0.2,2gfm,0.05,0.03,1.0,,A,1.0,0.2,5.0
True,True,,47,5,5.456542666530737,5.456542666530737,2,False,-0.006341162814571847,136.94937391426012,0.5717149888888424,0.25566614818582445,136.94937391426012,0.2,2gfm,0.05,0.05,0.0,,A,1.0,0.2,5.0
True,True,,47,5,4.469960984112703,4.469960984112703,2,False,-0.005179704204366149,137.34507116666364,0.5706478867287509,0.24820198815403097,137.34507116666364,0.2,2gfm,0.05,0.05,1.0,,A,1.0,0.2,5.0
True,True,,47,5,9.158856795597927,9.158856795597927,2,False,-0.021462692690826866,67.901151870177,0.5307021006303817,0.2840019104165288,67.901151870177,0.2,2gfm,0.1,0.02,0.0,,A,1.0,0.2,5.0
True,True,,47,5,7.796297517248142,7.796297517248142,2,False,-0.018161180968349278,68.31134187764212,0.5379008043673635,0.2724587589248818,68.31134187764212,0.44,2gfm,0.1,0.02,1.0,,A,1.0,0.2,5.0
True,True,,47,5,5.392825772270314,5.392825772270314,2,False,-0.012205583071287034,70.3146206712672,0.557040041622081,0.26721445181069453,70.3146206712672,0.2,2gfm,0.1,0.03,0.0,,A,1.0,0.2,5.0
True,True,,47,5,4.174244830004838,4.174244830004838,2,False,-0.009394435685363715,70.71445307135356,0.5587233586675224,0.2580660379921688,70.71445307135356,0.2,2gfm,0.1,0.03,1.0,,A,1.0,0.2,5.0
True,True,,47,5,1.2259732453139359e-09,-1.1200046108590382,0,True,0.0029365344588008833,75.08665951031479,0.5717674501104913,0.25577288198706877,,0.2,2gfm,0.1,0.05,0.0,,A,1.0,0.2,5.0
True,True,,47,5,3.572124266870122e-08,-1.0842217053302456,0,True,0.00498514793472296,75.46378298589941,0.5707001714678499,0.24828885686841715,,0.2,2gfm,0.1,0.05,1.0,,A,1.0,0.2,5.0
True,True,,47,5,7.161174314997478,7.161174314997478,2,False,-0.024341516881072812,46.80885722336422,0.5306472181150653,0.2841885753673006,46.80885722336422,0.2,2gfm,0.15,0.02,0.0,,A,1.0,0.2,5.0
True,True,,47,5,5.588087735475895,5.588087735475895,2,False,-0.018837296378598108,47.20496825324126,0.537893042773014,0.2726029583952146,47.20496825324126,0.44,2gfm,0.15,0.02,1.0,,A,1.0,0.2,5.0
True,True,,47,5,2.5278501641813733,2.5278501641813733,2,False,-0.00821198182703137,48.990157518568594,0.5570627777545263,0.267351148598709,48.990157518568594,0.2,2gfm,0.15,0.03,0.0,,A,1.0,0.2,5.0
True,True,,47,5,1.1843725198551684,1.1843725198551684,2,False,-0.0038173998877185306,49.37847044677965,0.5587595696837502,0.25817382999580424,49.37847044677965,0.2,2gfm,0.15,0.03,1.0,,A,1.0,0.2,5.0
True,True,,47,5,2.79598413237828e-09,-1.1206264664681203,0,True,0.01758974833710678,53.37480621690056,0.5718201710781244,0.25587983781683066,,0.2,2gfm,0.15,0.05,0.0,,A,1.0,0.2,5.0
True,True,,47,5,1.1027285811303961e-08,-1.084749659869565,0,True,0.02032720832495235,53.73853206098981,0.5707526901116685,0.24837586024364278,,0.2,2gfm,0.15,0.05,1.0,,A,1.0,0.2,5.0
True,True,,47,5,6.490733281060388,6.490733281060388,2,False,-0.028723545135462717,35.949812101303294,0.5305919996840412,0.28437592418968544,35.949812101303294,0.2,2gfm,0.2,0.02,0.0,,A,1.0,0.2,5.0
True,True,,47,5,4.700997743973218,4.700997743973218,2,False,-0.02059345166822841,36.32360297009814,0.5378853074001547,0.2727475677719878,36.32360297009814,0.45,2gfm,0.2,0.02,1.0,,A,1.0,0.2,5.0
True,True,,47,5,1.2118793826831347,1.2118793826831347,2,False,-0.00508589021501147,37.92337064214111,0.5570856577442861,0.2674882247077637,37.92337064214111,0.2,2gfm,0.2,0.03,0.0,,A,1.0,0.2,5.0
