run_id,config_id,gfm_deployment,event_type,dP_mw,P_dg_pre,P_head_mw,soc,mu_I_ana,mu_I_emt,mu_P_ana,f_nadir_ana,f_nadir_emt,rocof_ana,rocof_emt,v_min_emt,i_peak_pu,eps_f,eps_V,secure_flag,wallclock_s,solver,dt,platform,ok,beyond_platform,insecure_because,f_nadir_andes,f_ss_andes,df_ss_andes,df_ss_ana,rocof_andes_window,rocof_andes_device,v_min_andes,v_max_andes,mu_I_andes,mu_I_andes_unit,mu_I_cont_andes,mu_I_cont_andes_unit,mu_P_andes,mu_P_andes_unit,n_units_saturated,dP_delivered_mw,p_gfm_pre_mw,settled,t_reached_s,pflow_converged,tds_converged,mu_P_ana_headroom_only,no_equilibrium,dP_critical_ana_mw,error
dpmax_001,G0,6gfm,gen_loss,0.05,0.0,3.414,,0.07564643315606087,,0.1640159045725646,,,,,,0.6449418562506284,,,True,13.918,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.96553346672135,59.96561428584321,-0.034385714156790925,-0.03438474234366404,0.06780970884234924,0.0024136573383396268,0.9960236816864216,0.9998451025282299,0.3224709281253142,G4,0.5374515468755237,G4,0.15815745508576787,G4,0,0.05000140777005757,0.5601180096239539,True,7.999999999999988,True,True,0.014645577035735208,False,3.414,
dpmax_002,G0,6gfm,gen_loss,3.0,0.0,3.414,,0.4137630662020906,,0.897117296222664,,,,,,4.540316094606628,,,False,59.946,andes-2.0.0-trapezoid,0.002,andes,True,True,f_nadir 55.9905 < 59.0; rocof 8.0495 > 2.0; v_min 0.6392 < 0.9; mu_I(ImaxF) 2.2702 > 1.0 (G6),55.990497432511766,57.9371731142236,-2.0628268857764027,-2.0630845406198417,8.04952466933524,0.28464022425157404,0.6392348754197936,1.0488557435806807,2.270158047303314,G6,3.7835967455055237,G6,6.918550236964363,G6,0,2.999575660575619,-2.3894664806853267,True,7.999999999999988,True,True,0.8787346221441125,False,3.414,
dpmax_003,G0,6gfm,gen_loss,1.525,0.0,3.414,,0.2447047496790757,,0.5305666003976143,,,,,,1.4846619295320351,,,False,18.025,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9449 < 59.0; rocof 2.0256 > 2.0; v_min 0.8957 < 0.9,58.94491960632428,58.951298446036226,-1.0487015539637738,-1.0487346414817529,2.02561888295629,0.07374908673817622,0.8957029451781604,0.9998178184338716,0.7423309647660176,G6,1.2372182746100293,G6,0.4682717001790148,G4,0,1.524951756632574,-0.9147796606184725,True,7.999999999999988,True,True,0.4466900995899238,False,3.414,
dpmax_004,G0,6gfm,gen_loss,0.7875,0.0,3.414,,0.1601755914175683,,0.3472912524850894,,,,,,1.0664643458057468,,,True,15.285,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.456740308117006,59.458441864917944,-0.541558135082056,-0.5415596919127086,1.059247265279125,0.03805269829605221,0.9457534339191772,0.9998314739730861,0.5332321729028734,G6,0.8887202881714558,G6,0.2784932522019271,G4,0,0.7874976219439895,-0.1773571885544177,True,7.999999999999988,True,True,0.2306678383128295,False,3.414,
dpmax_005,G0,6gfm,gen_loss,1.15625,0.0,3.414,,0.202440170548322,,0.4389289264413519,,,,,,1.2734401976737075,,,True,16.397,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.201556905487735,59.204867040479215,-0.7951329595207852,-0.7951471666972307,1.5477945274207587,0.05589537253427503,0.9207087768568508,0.9998246495760656,0.6367200988368538,G6,1.0612001647280895,G6,0.3611912714058242,G4,0,1.156229204237867,-0.5460750144812326,True,7.999999999999988,True,True,0.33867896895137667,False,3.414,
dpmax_006,G0,6gfm,gen_loss,1.340625,0.0,3.414,,0.22357246011369886,,0.4847477634194831,,,,,,1.3777132214734913,,,True,16.851,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.07350139138795,59.07808225612054,-0.9219177438794617,-0.9219409040894919,1.7850693478003292,0.06482076940931168,0.9081984686605825,0.9998212348480541,0.6888566107367456,G6,1.1480943512279094,G6,0.41097898971298846,G4,0,1.3405912243542697,-0.7304289849178622,True,7.999999999999988,True,True,0.39268453427065025,False,3.414,
dpmax_007,G0,6gfm,gen_loss,1.4328124999999998,0.0,3.414,,0.23413860489638727,,0.5076571819085487,,,,,,1.4310523298632314,,,True,17.312,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.00929257650544,59.01469031678607,-0.9853096832139272,-0.9853377727856223,1.902118024988571,0.06928410099869296,0.9019486928374694,0.9998195268517119,0.7155261649316157,G6,1.1925436082193597,G6,0.4385706081181914,G4,0,1.432771575548803,-0.8226047345741699,True,7.999999999999988,True,True,0.419687316930287,False,3.414,
dpmax_008,G0,6gfm,gen_loss,1.4789062499999999,0.0,3.414,,0.2394216772877315,,0.5191118911530815,,,,,,1.4577903165583708,,,False,17.389,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9771 < 59.0; v_min 0.8988 < 0.9,58.977129425323945,58.98299439307503,-1.0170056069249682,-1.0170362071336876,1.9632875226586541,0.07151609934912004,0.8988253088550099,0.999818672695482,0.7288951582791854,G6,1.2148252637986423,G6,0.45315478376466883,G4,0,1.4788616671427923,-0.8686923005510631,True,7.999999999999988,True,True,0.4331887082601054,False,3.414,
dpmax_009,G0,6gfm,gen_loss,1.4558593749999997,0.0,3.414,,0.23678014109205936,,0.5133845365308151,,,,,,1.444420078759477,,,False,17.432,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9932 < 59.0,58.99321641865044,58.99884235455001,-1.001157645449993,-1.0011869899596548,1.932385117257173,0.07040000148859023,0.9003868741352322,0.9998190997867769,0.7222100393797385,G6,1.2036833989662308,G6,0.44579787129352916,G4,0,1.4558166247135893,-0.8456485432685098,True,7.999999999999988,True,True,0.42643801259519615,False,3.414,
dpmax_010,G0,6gfm,gen_loss,1.4443359374999998,0.0,3.414,,0.23545937299422334,,0.5105208592196818,,,,,,1.437735875158698,,,True,17.142,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.001255804168004,59.00676633527484,-0.9932336647251603,-0.9932623813726384,1.916941128095096,0.06984204895067783,0.9011677519121045,0.9998193133225394,0.718867937579349,G6,1.198113229298915,G6,0.44216824752310063,G4,0,1.4442941014193933,-0.8341266453717459,True,7.999999999999988,True,True,0.4230626647627416,False,3.414,
