topology,event_bus,d_elec_pu,open_elements,n_open,dP_max_mw,found,x_secure,x_insecure,n_eval,monotone,note,anchor_dP_mw,margin_nadir,margin_rocof,margin_v,margin_mu_I,margin_mu_P,binding,runner_up,margin_gap,wallclock_s
E1,1,0.0,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.0096342557132445,0.04760907298092143,0.006291395466354601,0.289994014620915,0.5686209320867666,v,nadir,0.0033428602468898987,324.4
E76,76,0.0056039321206723496,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.009166947475904408,0.04881333306968261,0.0035065679099688394,0.2861144434075693,0.5691959121397949,v,nadir,0.0056603795659355685,330.7
E102,102,0.005898875916497211,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.00862745558948319,0.04879154821632803,0.0020329638453264747,0.28280667453505326,0.5688552121546468,v,nadir,0.006594491744156716,366.0
E41,41,0.01209269562881928,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.009555519351138742,0.04821868784472372,0.005855182307993313,0.29900351719097196,0.5687851332198623,v,nadir,0.003700337043145429,325.7
E88,88,0.02123595329938996,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.009278821717224162,0.04891055470304995,0.0036638671492617023,0.2861963385925056,0.5692854212082589,v,nadir,0.005614954567962459,338.9
E33,33,0.03863763825305672,s5 s6 s7 s8 s9,5,1.43857421875,True,1.4328124999999998,1.4443359374999998,14,True,"bracketed on [0.05, 3]",1.4328124999999998,0.009592977783668744,0.04846975852169155,0.005596616817387102,0.28794384747899915,0.5687039335318568,v,nadir,0.0039963609662816415,319.1
