run_id,config_id,gfm_deployment,event_type,dP_mw,P_dg_pre,P_head_mw,soc,mu_I_ana,mu_I_emt,mu_P_ana,f_nadir_ana,f_nadir_emt,rocof_ana,rocof_emt,v_min_emt,i_peak_pu,eps_f,eps_V,secure_flag,wallclock_s,solver,dt,platform,ok,beyond_platform,insecure_because,f_nadir_andes,f_ss_andes,df_ss_andes,df_ss_ana,rocof_andes_window,rocof_andes_device,v_min_andes,v_max_andes,mu_I_andes,mu_I_andes_unit,mu_I_cont_andes,mu_I_cont_andes_unit,mu_P_andes,mu_P_andes_unit,n_units_saturated,dP_delivered_mw,p_gfm_pre_mw,settled,t_reached_s,pflow_converged,tds_converged,mu_P_ana_headroom_only,no_equilibrium,dP_critical_ana_mw,error
dpmax_E1_001,E1,6gfm,gen_loss,0.05,0.0,3.414,,0.07564643315606087,,0.1640159045725646,,,,,,0.6452553261834675,,,True,15.064,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.96553074748158,59.96561190089624,-0.03438809910375795,-0.03438474234366404,0.06781278912595083,0.0024069817918041005,0.9959690334361423,0.9998449844648587,0.32262766309173374,G4,0.5377127718195562,G4,0.15762661447211287,G6,0,0.050004878302601585,0.5601145747822264,True,7.999999999999988,True,True,0.014645577035735208,False,3.414,
dpmax_E1_002,E1,6gfm,gen_loss,3.0,0.0,3.414,,0.4137630662020906,,0.897117296222664,,,,,,4.494937381066346,,,False,60.539,andes-2.0.0-trapezoid,0.002,andes,True,True,tds stopped at t=6.900s; f_nadir 55.9913 < 59.0; rocof 8.0485 > 2.0; v_min 0.6517 < 0.9; mu_I(ImaxF) 2.2475 > 1.0 (G4),55.99130593878748,57.93742851963618,-2.0625714803638218,-2.0630845406198417,8.04851158543457,0.2768149480771309,0.6516975555573147,1.0613559989949388,2.247468690533173,G4,3.745781150888621,G4,6.774755033693935,G6,0,2.9991015722309857,-2.3889913069025663,True,6.8999999999999915,True,False,0.8787346221441125,False,3.414,
dpmax_E1_003,E1,6gfm,gen_loss,1.525,0.0,3.414,,0.2447047496790757,,0.5305666003976143,,,,,,1.4725786793119873,,,False,16.603,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9454 < 59.0; rocof 2.0262 > 2.0; v_min 0.8943 < 0.9,58.945384456793136,58.95134157102645,-1.0486584289735532,-1.0487346414817529,2.0261887264962817,0.07350492810980151,0.8943214808108157,0.9998703411625297,0.7362893396559936,G4,1.2271488994266562,G4,0.4612119809682149,G6,0,1.5248886931529793,-0.9147096941193827,True,7.999999999999988,True,True,0.4466900995899238,False,3.414,
dpmax_E1_004,E1,6gfm,gen_loss,0.7875,0.0,3.414,,0.1601755914175683,,0.3472912524850894,,,,,,1.0681004682851307,,,True,15.468,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.45675278860548,59.45843430531361,-0.5415656946863905,-0.5415596919127086,1.0580508092315113,0.03793089581101659,0.9449403738283756,0.9998284790690316,0.5340502341425654,G4,0.8900837235709422,G4,0.27187829692755533,G6,0,0.7875086042750167,-0.17736682141473892,True,7.999999999999988,True,True,0.2306678383128295,False,3.414,
dpmax_E1_005,E1,6gfm,gen_loss,1.15625,0.0,3.414,,0.202440170548322,,0.4389289264413519,,,,,,1.2709652924948147,,,True,15.123,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.20168514163315,59.20487798962696,-0.7951220103730421,-0.7951471666972307,1.5479764712028041,0.05571684079978719,0.9195873526488577,0.999818253077506,0.6354826462474074,G4,1.059137743745679,G4,0.35366834659387625,G6,0,1.1562132054211558,-0.546055087814431,True,7.999999999999988,True,True,0.33867896895137667,False,3.414,
dpmax_E1_006,E1,6gfm,gen_loss,1.340625,0.0,3.414,,0.22357246011369886,,0.4847477634194831,,,,,,1.3705850808500177,,,True,15.591,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.07375197323079,59.078107552541155,-0.9218924474588448,-0.9219409040894919,1.7859516466062637,0.06461112346362112,0.9069397742742973,0.9998131367895704,0.6852925404250089,G4,1.1421542340416815,G4,0.4036088619660233,G6,0,1.3405542699234263,-0.7303865978290611,True,7.999999999999988,True,True,0.39268453427065025,False,3.414,
dpmax_E1_007,E1,6gfm,gen_loss,1.4328124999999998,0.0,3.414,,0.23413860489638727,,0.5076571819085487,,,,,,1.42001197075817,,,True,16.056,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.009634255713244,59.01472407625739,-0.9852759237426127,-0.9853377727856223,1.9047818540381571,0.06905805103479754,0.9006291395466355,0.9998105778227383,0.710005985379085,G4,1.1833433089651417,G4,0.4313790679132335,G6,0,1.4327222349785234,-0.8225491976805952,True,7.999999999999988,True,True,0.419687316930287,False,3.414,
dpmax_E1_008,E1,6gfm,gen_loss,1.4789062499999999,0.0,3.414,,0.2394216772877315,,0.5191118911530815,,,,,,1.4453128176842478,,,False,16.613,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9775 < 59.0; v_min 0.8975 < 0.9,58.97752779092522,58.98303271795446,-1.0169672820455418,-1.0170362071336876,1.9641637562439742,0.07128152414858877,0.8974745303646144,0.9998283849893919,0.7226564088421239,G4,1.2044273480702066,G4,0.44601801663207097,G6,0,1.4788056377651968,-0.8686297088364674,True,7.999999999999988,True,True,0.4331887082601054,False,3.414,
dpmax_E1_009,E1,6gfm,gen_loss,1.4558593749999997,0.0,3.414,,0.23678014109205936,,0.5133845365308151,,,,,,1.4323539238568748,,,False,16.089,andes-2.0.0-trapezoid,0.002,andes,True,False,f_nadir 58.9936 < 59.0; v_min 0.8991 < 0.9,58.99358536668886,58.99887836822044,-1.0011216317795615,-1.0011869899596548,1.9335397902803353,0.0701698105327467,0.899051657249136,0.999809937995321,0.7161769619284374,G4,1.193628269880729,G4,0.4386316078205643,G6,0,1.4557639818458625,-0.8455895189671266,True,7.999999999999988,True,True,0.42643801259519615,False,3.414,
dpmax_E1_010,E1,6gfm,gen_loss,1.4443359374999998,0.0,3.414,,0.23545937299422334,,0.5105208592196818,,,,,,1.4261902807838214,,,False,16.064,andes-2.0.0-trapezoid,0.002,andes,True,False,v_min 0.8998 < 0.9,59.001610861787256,59.00680121469521,-0.9931987853047914,-0.9932623813726384,1.9180285099588952,0.06961393979732641,0.8998403460479704,0.9998102579133156,0.7130951403919107,G4,1.1884919006531844,G4,0.43498852417188716,G6,0,1.4442431200511443,-0.8340693747248754,True,7.999999999999988,True,True,0.4230626647627416,False,3.414,
