topology,event_bus,d_elec_pu,open_elements,n_open,dP_max_mw,found,x_secure,x_insecure,n_eval,monotone,note,anchor_dP_mw,margin_nadir,margin_rocof,margin_v,margin_mu_I,margin_mu_P,binding,runner_up,margin_gap,wallclock_s
E1,1,0.0,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.009002060610185936,0.516206023996133,0.5809421478222647,0.4852937361286457,0.7413679094848422,nadir,mu_I,0.47629167551845975,312.5
E76,76,0.0056039321206723496,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.008966674425238352,0.5160150580496272,0.5805119710111439,0.4850941945866627,0.7417933939605721,nadir,mu_I,0.47612752016142434,311.0
E102,102,0.005898875916497211,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.008869022900213963,0.5165579965344813,0.5802089902722944,0.4846791067957661,0.7417384202674291,nadir,mu_I,0.4758100838955521,345.9
E41,41,0.01209269562881928,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.00896725371265461,0.5162249625652248,0.5808187497497203,0.48454156663312953,0.7414681960633132,nadir,mu_I,0.4755743129204749,312.0
E88,88,0.02123595329938996,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.009030501157752724,0.5160468800135745,0.5805502346085752,0.4851225049567256,0.7418127949890558,nadir,mu_I,0.4760920037989729,317.4
E33,33,0.03863763825305672,s5 s6 s7 s8 s9,5,0.72412109375,True,0.718359375,0.7298828125000001,14,True,"bracketed on [0.05, 3]",0.718359375,0.009012725493306561,0.5162453438121508,0.5808200712678818,0.48473185689488685,0.7415610952412891,nadir,mu_I,0.4757191314015803,309.0
